idDrink,strDrink,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,Drink_ABV
14594,Zizi Coin-coin,Cointreau,Lemon juice,Ice,Lemon,,,,,,,,,1.6900000000000002,0.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
15194,Amaretto Shake,Chocolate ice-cream,Brandy,Amaretto,,,,,,,,,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
15224,Malibu Twister,Malibu rum,Tropicana,Cranberry juice,,,,,,,,,,3.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
15395,1-900-FUK-MEUP,Absolut Kurant,Grand Marnier,Chambord raspberry liqueur,Midori melon liqueur,Malibu rum,Amaretto,Cranberry juice,Pineapple juice,,,,,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,28
15521,Swedish Coffee,Coffee,Aquavit,Sugar,,,,,,,,,,8.0,1.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16405,A Piece of Ass,Amaretto,Southern Comfort,Ice,Sour mix,,,,,,,,,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
17006,Kool First Aid,151 proof rum,Kool-Aid,,,,,,,,,,,2.0,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
17108,Coke and Drops,Coca-Cola,Lemon juice,,,,,,,,,,,3.38,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17213,French Martini,Vodka,Raspberry Liqueur,pineapple juice,,,,,,,,,,1.6900000000000002,1.6900000000000002,1.6900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
17824,The Laverstoke,Gin,Elderflower cordial,Rosso Vermouth,Tonic Water,Lime,Ginger,Mint,,,,,,0.0,0.16899999999999998,0.16899999999999998,0.16899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
17248,French Negroni,Gin,Lillet,Sweet Vermouth,Orange Peel,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
17250,Corpse Reviver,Gin,Triple Sec,Lillet Blanc,Lemon Juice,Absinthe,,,,,,,,4.0,4.0,4.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
17268,Blue Hurricane,Rum,Dark Rum,Passoa,Blue Curacao,Sweet and Sour,Ice,,,,,,,6.0,3.0,1.5,1.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
17266,Oatmeal Cookie,Kahlua,Bailey,Butterscotch schnapps,Jagermeister,Goldschlager,,,,,,,,3.0,3.0,6.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
17838,Adonis Cocktail,Sweet Vermouth,Sherry,Orange bitters,,,,,,,,,,4.0,1.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
11012,Alabama Slammer,Southern Comfort,Amaretto,Sloe gin,Lemon juice,,,,,,,,,1.0,1.0,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
11013,Alaska Cocktail,Orange bitters,Gin,Yellow Chartreuse,Lemon peel,,,,,,,,,0.5,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
11022,Allies Cocktail,Dry Vermouth,Gin,Kummel,,,,,,,,,,1.0,1.0,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
11054,Arthur Tompkins,Gin,Grand Marnier,Lemon juice,Lemon peel,,,,,,,,,2.0,2.0,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
11064,Banana Daiquiri,Light rum,Triple sec,Banana,Lime juice,Sugar,Cherry,,,,,,,1.5,0.5,0.0,1.5,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
17177,Dark Caipirinha,demerara Sugar,Lime,Cachaca,,,,,,,,,,0.334,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11368,Flying Dutchman,Gin,Triple sec,,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
178333,Raspberry Julep,Bourbon,Raspberry syrup,Mint,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
11387,Frozen Daiquiri,Light rum,Triple sec,Lime juice,Sugar,Cherry,Ice,,,,,,,1.5,0.5,1.5,0.167,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7
11470,Havana Cocktail,Light rum,Pineapple juice,Lemon juice,,,,,,,,,,1.0,1.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
11002,Long Island Tea,Vodka,Light rum,Gin,Tequila,Lemon,Coca-Cola,,,,,,,2.0,2.0,2.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,32
11766,Midnight Cowboy,Bourbon,Dark rum,Heavy cream,,,,,,,,,,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
11989,Queen Charlotte,Red wine,Grenadine,Lemon-lime soda,,,,,,,,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11991,Queen Elizabeth,Dry Vermouth,Gin,Benedictine,,,,,,,,,,2.0,1.5,0.2505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
12091,Rum Screwdriver,Light rum,Orange juice,,,,,,,,,,,1.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12214,Singapore Sling,Cherry brandy,Grenadine,Gin,Sweet and sour,Carbonated water,Cherry,,,,,,,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
12420,Tuxedo Cocktail,Dry Vermouth,Gin,Maraschino liqueur,Anis,Orange bitters,Cherry,,,,,,,1.5,1.5,0.668,0.668,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
12442,Vermouth Cassis,Dry Vermouth,Creme de Cassis,Carbonated water,,,,,,,,,,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
12452,Victory Collins,Vodka,Lemon juice,Grape juice,Powdered sugar,Orange,,,,,,,,1.5,3.0,3.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
12460,Vodka And Tonic,Vodka,Tonic water,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
12672,Fruit Flip-Flop,Yoghurt,Fruit juice,,,,,,,,,,,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12688,Just a Moonmint,Milk,Chocolate syrup,Mint syrup,,,,,,,,,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12734,Chocolate Drink,Chocolate,Milk,Water,,,,,,,,,,0.17500000000000002,135.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12808,Creme de Menthe,Sugar,Water,Grain alcohol,Peppermint extract,Food coloring,,,,,,,,64.0,48.0,16.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12870,Artillery Punch,Tea,Rye whiskey,Red wine,Rum,Brandy,Benedictine,Orange juice,Lemon juice,,,,,32.0,32.0,25.5,16.0,32.0,1.5,16.0,32.0,0.0,0.0,0.0,0.0,19
12890,Cranberry Punch,Cranberry juice,Sugar,Pineapple juice,Almond flavoring,Ginger ale,,,,,,,,32.0,12.0,32.0,0.5,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
12954,Holloween Punch,Grape juice,Carbonated soft drink,Sherbet,Sherbet,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13070,Fahrenheit 5000,Firewater,Absolut Peppar,Tabasco sauce,,,,,,,,,,2.0,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13389,Snake Bite (UK),Lager,Cider,,,,,,,,,,,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13621,Tequila Sunrise,Tequila,Orange juice,Grenadine,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14065,Zippy's Revenge,Amaretto,Rum,Kool-Aid,,,,,,,,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
14272,Addison Special,Vodka,Grenadine,Orange juice,,,,,,,,,,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
14782,Hot Creamy Bush,Irish whiskey,Baileys irish cream,Coffee,,,,,,,,,,1.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15801,Zimadori Zinger,Midori melon liqueur,Zima,,,,,,,,,,,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
15825,Jamaican Coffee,Rum,Coffee,Water,Whipped cream,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16176,Bellini Martini,Ice,Vodka,Peach nectar,Peach schnapps,Lemon peel,,,,,,,,4.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
16403,Black and Brown,Guinness stout,Root beer,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17044,Homemade Kahlua,Sugar,Corn syrup,Coffee,Vanilla extract,Water,Vodka,,,,,,,20.0,8.0,1.5,2.0,24.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,13
17074,Arizona Twister,Vodka,Malibu rum,Gold tequila,Orange juice,Pineapple juice,Cream of coconut,Grenadine,Ice,Pineapple,,,,1.5,1.5,1.5,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,37
17168,Amaretto Sunset,Triple sec,Amaretto,Cider,Ice,,,,,,,,,3.0,4.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
17182,Duchamp's Punch,Pisco,Lime Juice,Pineapple Syrup,St. Germain,Angostura Bitters,Pepper,Lavender,,,,,,1.6900000000000002,1.6900000000000002,1.6900000000000002,1.6900000000000002,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17191,Planter's Punch,Dark rum,Orgeat syrup,Orange juice,Pineapple juice,,,,,,,,,1.5,3.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
17211,Dark and Stormy,Dark Rum,Ginger Beer,,,,,,,,,,,1.6900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
178306,Slippery Nipple,Sambuca,Irish cream,,,,,,,,,,,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
178307,Tequila Slammer,Tequila,7-up,,,,,,,,,,,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
178313,Halloween Punch,Cherry Juice,Orange Peel,Red Chili Flakes,Cloves,Ginger,Vodka,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
178314,Gin Basil Smash,Gin,Lemon Juice,Sugar Syrup,Basil,,,,,,,,,2.028,0.676,0.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
178320,Banana Cream Pi,Malibu Rum,Banana Liqueur,Pineapple Juice,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
178330,The Philosopher,Gin,Melon Liqueur,Orange Bitters,Lemon Juice,Prosecco,,,,,,,,1.5,1.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
11016,Brandy Alexander,Brandy,Creme de Cacao,Light cream,Nutmeg,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
11028,Amaretto Stinger,Amaretto,White Creme de Menthe,,,,,,,,,,,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
11084,Bermuda Highball,Brandy,Gin,Dry Vermouth,Carbonated water,Lemon peel,,,,,,,,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
11338,English Highball,Brandy,Gin,Sweet Vermouth,Carbonated water,Lemon peel,,,,,,,,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
11369,Flying Scotchman,Scotch,Sweet Vermouth,Bitters,Sugar syrup,,,,,,,,,1.0,1.0,0.25,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
11396,Gentleman's Club,Gin,Brandy,Sweet Vermouth,Club soda,,,,,,,,,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
11602,Kentucky B And B,Bourbon,Benedictine,,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
11604,Kentucky Colonel,Bourbon,Benedictine,Lemon peel,,,,,,,,,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
11666,Lone Tree Cooler,Carbonated water,Gin,Dry Vermouth,Powdered sugar,Orange spiral,Lemon peel,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12198,Sidecar Cocktail,Brandy,Triple sec,Lemon,,,,,,,,,,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
12754,Sex on the Beach,Vodka,Peach schnapps,Cranberry juice,Grapefruit juice,,,,,,,,,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
12784,Thai Iced Coffee,Coffee,Sugar,Cream,Cardamom,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12792,Amaretto Liqueur,Sugar,Water,Apricot,Almond flavoring,Grain alcohol,Water,Brandy,Food coloring,Food coloring,Food coloring,Glycerine,,8.0,32.0,0.0,0.5,16.0,16.0,8.0,0.03,0.06,0.02,0.334,0.0,4
12794,Angelica Liqueur,Angelica root,Almond,Allspice,Cinnamon,Anise,Coriander,Marjoram leaves,Vodka,Sugar,Water,Food coloring,Food coloring,1.5,0.5,0.0,0.0,0.0,1.336,0.5,40.0,16.0,32.0,0.01,0.01,18
13194,Damned if you do,Whiskey,Hot Damn,,,,,,,,,,,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
13625,Screaming Orgasm,Vodka,Baileys irish cream,Kahlua,,,,,,,,,,1.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
14446,Kool-Aid Slammer,Kool-Aid,Vodka,,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
14564,A Splash of Nash,Cranberry juice,Soda water,Midori melon liqueur,Creme de Banane,,,,,,,,,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
14578,Amaretto Sunrise,Amaretto,Orange juice,Grenadine,,,,,,,,,,0.338,4.0,1.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14584,Arizona Stingers,Absolut Vodka,Iced tea,,,,,,,,,,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
14602,Tequila Surprise,Tequila,Tabasco sauce,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15423,110 in the shade,Lager,Tequila,,,,,,,,,,,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15615,Chocolate Monkey,Banana liqueur,Creme de Cacao,Chocolate ice-cream,Chocolate syrup,Chocolate milk,Whipped cream,Cherry,Banana,,,,,1.5,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17183,Bacardi Cocktail,Light rum,Lime juice,Sugar syrup,Grenadine,,,,,,,,,1.75,1.0,0.334,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
16295,Bleeding Surgeon,Dark rum,Orange,Surge,Cranberry juice,,,,,,,,,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
17118,Arctic Mouthwash,Maui,Mountain Dew,Ice,,,,,,,,,,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17167,Raspberry Cooler,Raspberry vodka,Lemon-lime soda,Ice,,,,,,,,,,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
17212,Espresso Martini,Vodka,Kahlua,Sugar syrup,,,,,,,,,,1.6900000000000002,0.338,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
17826,The Jimmy Conway,Irish Whiskey,Amaretto,Cranberry Juice,,,,,,,,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
178308,Spritz Veneziano,Prosecco,Aperol,Soda Water,,,,,,,,,,2.028,1.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
178309,Espresso Rumtini,Rum,Vanilla syrup,Espresso,Coffee,,,,,,,,,1.5,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
178327,Pineapple Paloma,Tequila,Grapefruit Juice,Fresh Lime Juice,Pineapple Juice,Lime,Pepper,,,,,,,4.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
178336,Blueberry Mojito,Dark Rum,Lime Juice,Sugar,Blueberries,Lemon-lime soda,,,,,,,,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
178337,Autumn Garibaldi,Campari,Orange Juice,Ginger Beer,Orange Peel,,,,,,,,,1.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
11326,Dubonnet Cocktail,Dubonnet Rouge,Gin,Bitters,Lemon peel,,,,,,,,,1.5,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
11462,Harvey Wallbanger,Vodka,Galliano,Orange juice,,,,,,,,,,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
11472,Hawaiian Cocktail,Gin,Triple sec,Pineapple juice,,,,,,,,,,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
11566,Jewel Of The Nile,Gin,Green Chartreuse,Yellow Chartreuse,,,,,,,,,,1.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
11720,Martinez Cocktail,Gin,Dry Vermouth,Triple sec,Orange bitters,Cherry,,,,,,,,1.0,1.0,0.668,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
11983,Quaker's Cocktail,Light rum,Brandy,Lemon,Raspberry syrup,,,,,,,,,4.0,4.0,4.0,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
12089,Rum Old-fashioned,Light rum,151 proof rum,Powdered sugar,Bitters,Water,Lime peel,,,,,,,1.5,0.167,0.334,0.25,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
12186,Shanghai Cocktail,Light rum,Anisette,Grenadine,Lemon,,,,,,,,,1.0,0.167,0.334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12224,Sloe Gin Cocktail,Sloe gin,Dry Vermouth,Orange bitters,,,,,,,,,,2.0,0.668,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
12434,Valencia Cocktail,Apricot brandy,Orange juice,Orange bitters,,,,,,,,,,1.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
12654,Banana Milk Shake,Milk,Orange juice,Sugar syrup,Banana,,,,,,,,,0.0,1.352,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12706,Imperial Cocktail,Lime juice,Gin,Aperol,,,,,,,,,,1.352,0.676,1.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
12750,Spanish chocolate,Milk,Chocolate,Cinnamon,Egg yolk,,,,,,,,,16.0,2.0,0.334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12802,Cranberry Cordial,Cranberries,Sugar,Light rum,,,,,,,,,,70.548,135.2,67.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
12862,Aloha Fruit punch,Water,Ginger,Guava juice,Lemon juice,Pineapple,Sugar,Pineapple juice,,,,,,32.0,0.334,16.0,0.75,12.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0
12864,Apple Cider Punch,Apple cider,Brown sugar,Lemonade,Orange juice,Cloves,Allspice,Nutmeg,Cinnamon,,,,,128.0,8.0,6.0,6.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0
12916,Egg Nog - Healthy,Egg,Sugar,Condensed milk,Milk,Vanilla extract,Rum,Nutmeg,,,,,,16.0,1.5,3.0,32.0,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0
13026,Sangria The  Best,Red wine,Sugar,Lemon,Orange,Apple,Brandy,Soda water,,,,,,50.699999999999996,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13192,National Aquarium,Rum,Vodka,Gin,Blue Curacao,Sour mix,Lemon-lime soda,,,,,,,2.0,2.0,2.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,35
13204,New York Lemonade,Absolut Citron,Grand Marnier,Lemon juice,Club soda,,,,,,,,,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
14372,Absolut limousine,Absolut Citron,Lime juice,Ice,Tonic water,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14374,Absolut Evergreen,Absolut Citron,Pisang Ambon,Ice,Bitter lemon,,,,,,,,,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
17175,Girl From Ipanema,Cachaca,Lemon Juice,Agave Syrup,Champagne,,,,,,,,,0.16899999999999998,0.16899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15178,Texas Rattlesnake,Yukon Jack,Cherry brandy,Southern Comfort,Sweet and sour,,,,,,,,,1.5,3.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
15597,Absolut Stress #2,Absolut Vodka,Peach schnapps,Coconut liqueur,Cranberry juice,Pineapple juice,,,,,,,,1.5,2.0,2.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
17020,Auburn Headbanger,Jägermeister,Goldschlager,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
17198,French Connection,Cognac,Amaretto,,,,,,,,,,,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
17201,Hemingway Special,Rum,Grapefruit Juice,Maraschino Liqueur,Lime Juice,,,,,,,,,3.0,12.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
17216,Tommy's Margarita,Tequila,Lime Juice,Agave syrup,,,,,,,,,,1.6900000000000002,1.6900000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
178340,Garibaldi Negroni,Gin,Campari,Orange Juice,Orange Peel,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17831,A Furlong Too Late,Light rum,Ginger beer,Lemon peel,,,,,,,,,,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
11025,Amaretto And Cream,Amaretto,Light cream,,,,,,,,,,,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
11227,Champagne Cocktail,Champagne,Sugar,Bitters,Lemon peel,Cognac,,,,,,,,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
11542,Jack Rose Cocktail,Apple brandy,Grenadine,Lime,,,,,,,,,,1.5,0.167,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
11664,Lone Tree Cocktail,Sweet Vermouth,Gin,,,,,,,,,,,4.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
11961,Port And Starboard,Grenadine,Green Creme de Menthe,,,,,,,,,,,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11963,Port Wine Cocktail,Port,Brandy,,,,,,,,,,,2.5,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
12722,Strawberry Shivers,Strawberries,Honey,Water,,,,,,,,,,12.0,0.668,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12732,Chocolate Beverage,Milk,Chocolate,Cinnamon,Egg,,,,,,,,,48.0,3.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12736,Drinking Chocolate,Heavy cream,Milk,Cinnamon,Vanilla,Chocolate,Whipped cream,,,,,,,2.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12772,Iced Coffee Fillip,Kahlua,Coffee,,,,,,,,,,,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
13032,Spiced Peach Punch,Peach nectar,Orange juice,Brown sugar,Cinnamon,Cloves,Lime juice,,,,,,,6.0,0.0,16.0,6.0,0.334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13068,Brave Bull Shooter,Tequila,Tabasco sauce,,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
13202,Flaming Dr. Pepper,Amaretto,Vodka,151 proof rum,Dr. Pepper,Beer,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
14107,Absolut Summertime,Absolut Citron,Sweet and sour,Sprite,Soda water,Lemon,,,,,,,,1.5,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
